publication,pages,note,chapter,venue
http://localhost/publications/articles/Journal6/1963/Article194,74,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article195,40,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article196,181,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article197,41,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article198,125,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article199,145,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article200,130,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article201,118,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article202,160,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article203,107,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article204,161,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article205,71,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article206,113,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article207,100,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article208,,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article209,17,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article210,187,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article211,73,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article212,41,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article213,61,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article214,159,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article215,171,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article216,27,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article217,74,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article218,,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article219,187,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article220,81,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article221,30,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article222,176,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article223,61,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article224,198,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article225,85,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article226,191,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article227,106,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article228,94,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal6/1963/Article229,6,,,http://localhost/publications/journals/Journal6/1963
http://localhost/publications/articles/Journal7/1963/Article230,17,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article231,124,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article232,186,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article233,124,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article234,119,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article235,30,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article236,46,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article237,,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article238,52,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article239,96,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article240,64,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article241,123,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article242,121,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article243,185,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article244,,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article245,76,questioners ordinals sunburned dissimilarities religiousness latticing emended cosmists roshi philological,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article246,152,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article247,28,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article248,1,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article249,84,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article250,9,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article251,,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article252,78,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article253,35,rediscovers riptides darner curiosa harbours coir terrifying soarers competently spriest,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article254,73,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article255,12,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article256,115,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article257,149,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article258,199,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article259,89,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article260,40,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article261,14,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article262,103,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article263,26,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article264,,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article265,71,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article266,28,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article267,155,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article268,,,,http://localhost/publications/journals/Journal7/1963
http://localhost/publications/articles/Journal7/1963/Article269,92,,,http://localhost/publications/journals/Journal7/1963
