person,document
_:b2000,http://localhost/publications/articles/Journal4/1961/Article131
_:b2000,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding93
_:b2001,http://localhost/publications/articles/Journal4/1961/Article132
_:b2001,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding93
_:b2002,http://localhost/publications/articles/Journal4/1961/Article133
_:b2002,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding94
_:b2003,http://localhost/publications/articles/Journal4/1961/Article134
_:b2003,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding94
_:b2004,http://localhost/publications/articles/Journal4/1961/Article135
_:b2004,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding95
_:b2005,http://localhost/publications/articles/Journal4/1961/Article136
_:b2005,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding96
_:b2006,http://localhost/publications/articles/Journal4/1961/Article211
_:b2007,http://localhost/publications/articles/Journal4/1961/Article217
_:b2008,http://localhost/publications/articles/Journal4/1961/Article223
_:b2009,http://localhost/publications/articles/Journal4/1961/Article229
_:b2010,http://localhost/publications/articles/Journal4/1961/Article235
_:b2011,http://localhost/publications/articles/Journal4/1961/Article241
_:b2012,http://localhost/publications/articles/Journal4/1961/Article247
_:b2013,http://localhost/publications/articles/Journal5/1961/Article137
_:b2013,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding96
_:b2014,http://localhost/publications/articles/Journal5/1961/Article138
_:b2014,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding97
_:b2015,http://localhost/publications/articles/Journal5/1961/Article138
_:b2015,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding98
_:b2016,http://localhost/publications/articles/Journal5/1961/Article139
_:b2016,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding99
_:b2017,http://localhost/publications/articles/Journal5/1961/Article139
_:b2017,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding100
_:b2018,http://localhost/publications/articles/Journal5/1961/Article140
_:b2018,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding100
_:b2019,http://localhost/publications/articles/Journal5/1961/Article141
_:b2019,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding101
_:b2020,http://localhost/publications/articles/Journal5/1961/Article142
_:b2020,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding102
_:b2021,http://localhost/publications/articles/Journal5/1961/Article143
_:b2021,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding102
_:b2022,http://localhost/publications/articles/Journal5/1961/Article144
_:b2022,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding103
_:b2023,http://localhost/publications/articles/Journal5/1961/Article145
_:b2023,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding103
_:b2024,http://localhost/publications/articles/Journal5/1961/Article146
_:b2024,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding104
_:b2025,http://localhost/publications/articles/Journal5/1961/Article147
_:b2025,http://localhost/publications/inprocs/Proceeding2/1962/Inproceeding105
_:b2026,http://localhost/publications/articles/Journal5/1961/Article148
_:b2026,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding106
_:b2027,http://localhost/publications/articles/Journal5/1961/Article149
_:b2027,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding106
_:b2028,http://localhost/publications/articles/Journal5/1961/Article149
_:b2028,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding107
_:b2029,http://localhost/publications/articles/Journal5/1961/Article150
_:b2029,http://localhost/publications/inprocs/Proceeding2/1962/Inproceeding108
_:b2030,http://localhost/publications/articles/Journal5/1961/Article150
_:b2030,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding109
_:b2031,http://localhost/publications/articles/Journal5/1961/Article151
_:b2031,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding110
_:b2032,http://localhost/publications/articles/Journal5/1961/Article152
_:b2032,http://localhost/publications/inprocs/Proceeding2/1962/Inproceeding111
_:b2033,http://localhost/publications/articles/Journal5/1961/Article153
_:b2033,http://localhost/publications/inprocs/Proceeding3/1962/Inproceeding112
_:b2034,http://localhost/publications/articles/Journal5/1961/Article154
_:b2034,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding113
_:b2035,http://localhost/publications/articles/Journal5/1961/Article155
_:b2035,http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding113
_:b2036,http://localhost/publications/articles/Journal5/1961/Article156
_:b2036,http://localhost/publications/articles/Journal1/1962/Article1
_:b2037,http://localhost/publications/articles/Journal5/1961/Article157
_:b2037,http://localhost/publications/articles/Journal1/1962/Article2
_:b2038,http://localhost/publications/articles/Journal5/1961/Article158
_:b2038,http://localhost/publications/articles/Journal1/1962/Article3
_:b2039,http://localhost/publications/articles/Journal5/1961/Article159
_:b2039,http://localhost/publications/articles/Journal1/1962/Article4
_:b2040,http://localhost/publications/articles/Journal5/1961/Article160
_:b2040,http://localhost/publications/articles/Journal1/1962/Article5
_:b2041,http://localhost/publications/articles/Journal5/1961/Article161
_:b2041,http://localhost/publications/articles/Journal1/1962/Article6
_:b2042,http://localhost/publications/articles/Journal5/1961/Article162
_:b2042,http://localhost/publications/articles/Journal1/1962/Article7
_:b2043,http://localhost/publications/articles/Journal5/1961/Article163
_:b2043,http://localhost/publications/articles/Journal1/1962/Article8
_:b2044,http://localhost/publications/articles/Journal5/1961/Article164
_:b2044,http://localhost/publications/articles/Journal1/1962/Article8
_:b2045,http://localhost/publications/articles/Journal5/1961/Article165
_:b2045,http://localhost/publications/articles/Journal1/1962/Article9
_:b2046,http://localhost/publications/articles/Journal5/1961/Article166
_:b2046,http://localhost/publications/articles/Journal1/1962/Article9
_:b2047,http://localhost/publications/articles/Journal5/1961/Article166
_:b2047,http://localhost/publications/articles/Journal1/1962/Article10
_:b2048,http://localhost/publications/articles/Journal5/1961/Article167
_:b2048,http://localhost/publications/articles/Journal1/1962/Article11
_:b2049,http://localhost/publications/articles/Journal5/1961/Article168
_:b2049,http://localhost/publications/articles/Journal1/1962/Article12
_:b2050,http://localhost/publications/articles/Journal5/1961/Article169
_:b2050,http://localhost/publications/articles/Journal1/1962/Article12
_:b2051,http://localhost/publications/articles/Journal5/1961/Article170
_:b2051,http://localhost/publications/articles/Journal1/1962/Article13
_:b2052,http://localhost/publications/articles/Journal5/1961/Article171
_:b2052,http://localhost/publications/articles/Journal1/1962/Article14
_:b2053,http://localhost/publications/articles/Journal5/1961/Article172
_:b2053,http://localhost/publications/articles/Journal1/1962/Article15
_:b2054,http://localhost/publications/articles/Journal5/1961/Article173
_:b2054,http://localhost/publications/articles/Journal1/1962/Article16
_:b2055,http://localhost/publications/articles/Journal5/1961/Article174
_:b2055,http://localhost/publications/articles/Journal1/1962/Article17
_:b2056,http://localhost/publications/articles/Journal5/1961/Article174
_:b2056,http://localhost/publications/articles/Journal1/1962/Article18
_:b2057,http://localhost/publications/articles/Journal5/1961/Article175
_:b2057,http://localhost/publications/articles/Journal1/1962/Article19
_:b2058,http://localhost/publications/articles/Journal5/1961/Article212
_:b2059,http://localhost/publications/articles/Journal5/1961/Article218
_:b2060,http://localhost/publications/articles/Journal5/1961/Article224
_:b2061,http://localhost/publications/articles/Journal5/1961/Article230
_:b2062,http://localhost/publications/articles/Journal5/1961/Article236
_:b2063,http://localhost/publications/articles/Journal5/1961/Article242
_:b2064,http://localhost/publications/articles/Journal5/1961/Article248
_:b2065,http://localhost/publications/incolls/1961/Incollection3
_:b2066,http://localhost/publications/articles/Journal6/1961/Article176
_:b2066,http://localhost/publications/articles/Journal1/1962/Article20
_:b2067,http://localhost/publications/articles/Journal6/1961/Article177
_:b2067,http://localhost/publications/articles/Journal1/1962/Article20
_:b2068,http://localhost/publications/articles/Journal6/1961/Article178
_:b2068,http://localhost/publications/articles/Journal1/1962/Article21
_:b2069,http://localhost/publications/articles/Journal6/1961/Article179
_:b2069,http://localhost/publications/articles/Journal1/1962/Article22
_:b2070,http://localhost/publications/articles/Journal6/1961/Article180
_:b2070,http://localhost/publications/articles/Journal1/1962/Article23
_:b2071,http://localhost/publications/articles/Journal6/1961/Article181
_:b2071,http://localhost/publications/articles/Journal1/1962/Article24
_:b2072,http://localhost/publications/articles/Journal6/1961/Article182
_:b2072,http://localhost/publications/articles/Journal1/1962/Article25
_:b2073,http://localhost/publications/articles/Journal6/1961/Article183
_:b2073,http://localhost/publications/articles/Journal1/1962/Article26
_:b2074,http://localhost/publications/articles/Journal6/1961/Article184
_:b2074,http://localhost/publications/articles/Journal2/1962/Article27
_:b2075,http://localhost/publications/articles/Journal6/1961/Article185
_:b2075,http://localhost/publications/articles/Journal2/1962/Article28
_:b2076,http://localhost/publications/articles/Journal6/1961/Article186
_:b2076,http://localhost/publications/articles/Journal2/1962/Article29
_:b2077,http://localhost/publications/articles/Journal6/1961/Article187
_:b2077,http://localhost/publications/articles/Journal2/1962/Article30
_:b2078,http://localhost/publications/articles/Journal6/1961/Article188
_:b2078,http://localhost/publications/articles/Journal2/1962/Article31
_:b2079,http://localhost/publications/articles/Journal6/1961/Article188
_:b2079,http://localhost/publications/articles/Journal2/1962/Article32
_:b2080,http://localhost/publications/articles/Journal6/1961/Article189
_:b2080,http://localhost/publications/articles/Journal2/1962/Article32
_:b2081,http://localhost/publications/articles/Journal6/1961/Article190
_:b2081,http://localhost/publications/articles/Journal2/1962/Article33
_:b2082,http://localhost/publications/articles/Journal6/1961/Article191
_:b2082,http://localhost/publications/articles/Journal2/1962/Article34
_:b2083,http://localhost/publications/articles/Journal6/1961/Article192
_:b2083,http://localhost/publications/articles/Journal2/1962/Article34
_:b2084,http://localhost/publications/articles/Journal6/1961/Article193
_:b2084,http://localhost/publications/articles/Journal2/1962/Article35
_:b2085,http://localhost/publications/articles/Journal6/1961/Article194
_:b2086,http://localhost/publications/articles/Journal6/1961/Article194
_:b2087,http://localhost/publications/articles/Journal6/1961/Article195
_:b2088,http://localhost/publications/articles/Journal6/1961/Article196
_:b2089,http://localhost/publications/articles/Journal6/1961/Article196
_:b2090,http://localhost/publications/articles/Journal6/1961/Article197
_:b2091,http://localhost/publications/articles/Journal6/1961/Article198
_:b2092,http://localhost/publications/articles/Journal6/1961/Article199
_:b2093,http://localhost/publications/articles/Journal6/1961/Article200
_:b2094,http://localhost/publications/articles/Journal6/1961/Article201
_:b2095,http://localhost/publications/articles/Journal6/1961/Article201
_:b2096,http://localhost/publications/articles/Journal6/1961/Article202
_:b2097,http://localhost/publications/articles/Journal6/1961/Article203
_:b2098,http://localhost/publications/articles/Journal6/1961/Article204
_:b2099,http://localhost/publications/articles/Journal6/1961/Article205
_:b2100,http://localhost/publications/articles/Journal6/1961/Article205
_:b2101,http://localhost/publications/articles/Journal6/1961/Article206
_:b2102,http://localhost/publications/articles/Journal6/1961/Article206
_:b2103,http://localhost/publications/articles/Journal6/1961/Article207
_:b2104,http://localhost/publications/articles/Journal6/1961/Article213
_:b2105,http://localhost/publications/articles/Journal6/1961/Article219
_:b2106,http://localhost/publications/articles/Journal6/1961/Article225
_:b2107,http://localhost/publications/articles/Journal6/1961/Article231
_:b2108,http://localhost/publications/articles/Journal6/1961/Article237
_:b2109,http://localhost/publications/articles/Journal6/1961/Article243
_:b2110,http://localhost/publications/articles/Journal6/1961/Article249
_:b2111,http://localhost/publications/articles/Journal1/1962/Article252
_:b2112,http://localhost/publications/articles/Journal1/1962/Article259
_:b2113,http://localhost/publications/articles/Journal1/1962/Article259
_:b2114,http://localhost/publications/articles/Journal1/1962/Article266
_:b2115,http://localhost/publications/articles/Journal1/1962/Article266
_:b2116,http://localhost/publications/articles/Journal1/1962/Article273
_:b2117,http://localhost/publications/articles/Journal1/1962/Article280
_:b2118,http://localhost/publications/incolls/1962/Incollection1
