document,title,volume,isbn,month,number,series,issued,booktitle,publisher
http://localhost/publications/articles/Journal4/1958/Article141,jewelled laparotomy anklebones,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article142,anklebones unmingling worshiped,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article143,unmingling impossibilities falsest,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article144,impossibilities physiography unhat,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article145,physiography toothpastes phlegms,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article146,toothpastes revives messages,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article147,messages gastronomical unfeasible,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article148,unfeasible audits shipwright,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article149,shipwright ethologists chucked,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article150,allegretto confessed nursemaids,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article151,nursemaids englobement tranship,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article152,englobement berobed backlogged,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article153,berobed called hairworm,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article154,hairworm nitrifies floating,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article155,nitrifies diminishes determinedness,,,,,,,,
http://localhost/publications/articles/Journal4/1958/Article156,determinedness scolding calyxes,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article157,standouts travels stinkbugs,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article158,travels preservers resettings,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article159,resettings overpowered veals,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article160,veals voyaging lingers,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article161,lingers brushed splines,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article162,splines extractive overhangs,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article163,overhangs existences pertaining,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article164,existences torrential fustiest,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article165,fustiest wedlocks cratering,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article166,wedlocks cindering tyre,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article167,tyre entrails colporteur,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article168,colporteur renderings lambent,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article169,lambent phantasies absenter,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article170,absenter civilise corpses,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article171,civilise oversexed linchpin,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article172,oversexed expurgations impugnable,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article173,impugnable rechartering digged,,,,,,,,
http://localhost/publications/articles/Journal5/1958/Article174,rechartering backstay mozambique,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article1,pentacle cupbearers reweighs,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article2,cupbearers tarantulae rebutter,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article3,tarantulae jimjams warmakers,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article4,warmakers witting centiliters,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article5,centiliters endways clefts,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article6,clefts avenged spurns,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article7,spurns clinking awarding,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article8,awarding gifting avianizes,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article9,avianizes lactoprotein miffs,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article10,lactoprotein diverting psychedelic,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article11,diverting owners weakeners,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article12,weakeners stinginess nonagreement,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article13,nonagreement skillets redivides,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article14,redivides waftage liszt,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article15,liszt lankness dryly,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article16,dryly retsinas bargains,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article17,bargains doozer unoffensive,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article18,unoffensive rationalizing overconscientious,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article19,overconscientious secretly monastics,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article20,monastics mandragora bezoar,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article21,mandragora pursy pertinence,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article22,pertinence acceptances intoxications,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article23,intoxications melded cemetaries,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article24,melded joined episcopates,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article25,episcopates unwieldier toils,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article26,toils reservations hoagies,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article27,hoagies aerates unconscionably,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article28,unconscionably junkmen canzonas,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article29,junkmen haddocks poetizer,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article30,haddocks languorous rivieras,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article31,rivieras bemire footholds,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article32,footholds reattempts newspeaks,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article33,newspeaks gentling tells,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article34,gentling unbid mas,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article35,mas pupates scallywag,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article36,scallywag thirstier barbarized,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article37,barbarized gigolo sacrificially,,,,,,,thirstier interpreted gigolo,
http://localhost/publications/articles/Journal1/1959/Article38,sacrificially huzza absolvers,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article159,huzza fruiters removable,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article164,fruiters sapphic ventured,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article169,ventured adjuratory relit,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article174,relit pyric pizzas,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article179,pizzas heavyhearted ditties,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article184,ditties honeyful reinvestigate,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article189,reinvestigate conceives quadricentennials,,,,,,,,
http://localhost/publications/articles/Journal1/1959/Article194,quadricentennials coffered erotogenic,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article39,nonindustrial griot overconservative,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article40,griot apostleship thirsts,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article41,apostleship isogamy ineffably,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article42,ineffably confection nonnutritious,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article43,confection eyespots metrified,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article44,eyespots cockney countershock,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article45,cockney leotard hexing,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article46,hexing radiometers bunting,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article47,bunting kneeler pomades,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article48,pomades emmets cremators,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article49,cremators supercedes rimes,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article50,rimes rhododendrons plodder,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article51,plodder semiofficial polymorphous,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article52,polymorphous bops convincingly,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article53,convincingly playbooks aerosolization,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article54,playbooks unmelted escalated,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article55,escalated sneaked overzealous,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article56,sneaked overlooks proffers,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article57,proffers responder swarmer,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article58,responder reversals enthroned,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article59,enthroned redemonstrating tinware,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article60,redemonstrating kiosks hadjees,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article61,hadjees distributes understructure,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article62,understructure forwardly equivocalness,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article63,equivocalness parlours populating,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article64,parlours zooming repasted,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article65,repasted deucing overreaches,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article66,overreaches physiological nauseating,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article67,physiological effulges candids,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article68,effulges daleths mb,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article160,daleths thatched vaccination,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article165,thatched giddied realignments,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article170,realignments cremator lawny,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article175,cremator wedders homebreds,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article180,homebreds extendability bantamweight,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article185,bantamweight laicisms bookrack,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article190,bookrack antilabor gratifyingly,,,,,,,,
http://localhost/publications/articles/Journal2/1959/Article195,gratifyingly authentically tallowing,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article69,meterage beneficiated bagged,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article70,bagged saturnism stipulating,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article71,saturnism medicaid scrupled,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article72,scrupled confinement arterioscleroses,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article73,arterioscleroses minks holism,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article74,holism monopolies spookish,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article75,monopolies questioners ordinals,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article76,questioners sunburned dissimilarities,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article77,dissimilarities latticing emended,,,,,,,,
http://localhost/publications/articles/Journal3/1959/Article78,latticing cosmists roshi,,,,,,,,
