publication,type
http://localhost/publications/articles/Journal3/1955/Article101,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article102,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article103,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article104,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article105,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article106,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article107,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article108,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article109,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article110,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article111,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article112,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article113,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article114,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article115,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article116,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article117,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article118,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article119,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article120,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1955/Article121,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article1,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article2,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article3,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article4,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article5,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article6,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article7,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article8,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article9,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article10,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article11,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article12,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article13,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article14,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article15,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article16,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article17,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article18,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article19,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article20,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article21,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article22,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article23,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article24,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article25,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article26,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article27,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article28,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1956/Article29,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article30,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article31,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article32,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article33,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article34,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article35,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article36,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article37,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article38,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article39,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article40,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article41,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article42,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article43,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article44,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article45,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article46,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article47,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article48,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article49,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article50,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article51,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article52,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article53,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article54,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article55,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article56,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article57,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article58,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article59,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article60,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article61,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article62,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article63,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article64,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article65,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1956/Article66,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article67,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article68,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article69,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article70,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article71,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article72,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article73,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article74,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal3/1956/Article75,http://localhost/vocabulary/bench/Article
