inproc,author,booktitle,title,proc,ee,page,url,yr,abstract
http://localhost/publications/inprocs/Proceeding1/1961/Inproceeding32,Mamelfa Learned,reshapers genitures gallbladders,genitures preconceiving fetters,Proceeding 1 (1961),http://www.corniest.tld/gallbladders/preconceiving.html,45,http://www.gallbladders.tld/fetters/pinesaps.html,1961,""
http://localhost/publications/inprocs/Proceeding1/1961/Inproceeding33,Bakar Trogdon,preconceiving pinesaps gatepost,pinesaps attritional enricher,Proceeding 1 (1961),http://www.fetters.tld/gatepost/attritional.html,6,http://www.gatepost.tld/enricher/childproof.html,1961,""
http://localhost/publications/inprocs/Proceeding1/1961/Inproceeding33,Gesine Desue,preconceiving pinesaps gatepost,pinesaps attritional enricher,Proceeding 1 (1961),http://www.fetters.tld/gatepost/attritional.html,6,http://www.gatepost.tld/enricher/childproof.html,1961,""
http://localhost/publications/inprocs/Proceeding1/1961/Inproceeding33,Manaara Tennett,preconceiving pinesaps gatepost,pinesaps attritional enricher,Proceeding 1 (1961),http://www.fetters.tld/gatepost/attritional.html,6,http://www.gatepost.tld/enricher/childproof.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding38,Ravid Laidlaw,autarchy parables shoulders,parables outgoings doubtable,Proceeding 2 (1961),http://www.slalomed.tld/shoulders/outgoings.html,67,http://www.shoulders.tld/doubtable/keelhauls.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding39,Ravid Laidlaw,outgoings keelhauls uncompliant,keelhauls hanging rickey,Proceeding 2 (1961),http://www.doubtable.tld/uncompliant/hanging.html,168,http://www.uncompliant.tld/rickey/niggards.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding40,Ambrocio Litten,hanging niggards hijacks,niggards gustoes dreadnoughts,Proceeding 2 (1961),http://www.rickey.tld/hijacks/gustoes.html,32,http://www.hijacks.tld/dreadnoughts/holsters.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding43,Edwyn Spalinger,sophisticated polentas attitudes,polentas unposed shatteringly,Proceeding 2 (1961),http://www.hereditariness.tld/attitudes/unposed.html,102,http://www.attitudes.tld/shatteringly/lupin.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding43,Slava Matherson,sophisticated polentas attitudes,polentas unposed shatteringly,Proceeding 2 (1961),http://www.hereditariness.tld/attitudes/unposed.html,102,http://www.attitudes.tld/shatteringly/lupin.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding44,Edwyn Spalinger,unposed lupin condemnable,lupin pareve biconvexity,Proceeding 2 (1961),http://www.shatteringly.tld/condemnable/pareve.html,117,http://www.condemnable.tld/biconvexity/groveling.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding45,Cadmon Santamaria,pareve groveling lipped,groveling bedecked presbyterians,Proceeding 2 (1961),http://www.biconvexity.tld/lipped/bedecked.html,168,http://www.lipped.tld/presbyterians/shavable.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding46,Cadmon Santamaria,bedecked shavable untrue,shavable approximating mommies,Proceeding 2 (1961),http://www.presbyterians.tld/untrue/approximating.html,44,http://www.untrue.tld/mommies/inalienably.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding52,Adam Janik,reconfiscating reinfuse agriculturalist,reinfuse yielders individualistic,Proceeding 2 (1961),http://www.flitch.tld/agriculturalist/yielders.html,125,http://www.agriculturalist.tld/individualistic/consumerism.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding52,Liridona Scheibner,reconfiscating reinfuse agriculturalist,reinfuse yielders individualistic,Proceeding 2 (1961),http://www.flitch.tld/agriculturalist/yielders.html,125,http://www.agriculturalist.tld/individualistic/consumerism.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding53,Liridona Scheibner,yielders consumerism drawlier,consumerism ascertains dooming,Proceeding 2 (1961),http://www.individualistic.tld/drawlier/ascertains.html,138,http://www.drawlier.tld/dooming/enqueue.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding54,Adam Janik,ascertains enqueue castellans,enqueue countrywoman underfur,Proceeding 2 (1961),http://www.dooming.tld/castellans/countrywoman.html,107,http://www.castellans.tld/underfur/intersessions.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding55,Tadd Vanpatton,countrywoman intersessions jojoba,intersessions equipages disliked,Proceeding 2 (1961),http://www.underfur.tld/jojoba/equipages.html,52,http://www.jojoba.tld/disliked/promulged.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding57,Edviva Geist,orators rhebok birthstone,rhebok outspreads fawny,Proceeding 2 (1961),http://www.interatomic.tld/birthstone/outspreads.html,80,http://www.birthstone.tld/fawny/reacted.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding58,Holdine Schuering,outspreads reacted writeoff,reacted outfielder forecourt,Proceeding 2 (1961),http://www.fawny.tld/writeoff/outfielder.html,42,http://www.writeoff.tld/forecourt/scapes.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding58,Edviva Geist,outspreads reacted writeoff,reacted outfielder forecourt,Proceeding 2 (1961),http://www.fawny.tld/writeoff/outfielder.html,42,http://www.writeoff.tld/forecourt/scapes.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding60,Clancy Greist,reglossed bonders sandbagged,bonders negligibly milkily,Proceeding 2 (1961),http://www.demotic.tld/sandbagged/negligibly.html,102,http://www.sandbagged.tld/milkily/benefactors.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding63,Wendy Rae,orts pieplant frighted,pieplant egises filmcards,Proceeding 2 (1961),http://www.armyworms.tld/frighted/egises.html,140,http://www.frighted.tld/filmcards/dissipated.html,1961,""
http://localhost/publications/inprocs/Proceeding2/1961/Inproceeding64,Christophe Careaga,egises dissipated balladeers,dissipated engendering iodines,Proceeding 2 (1961),http://www.filmcards.tld/balladeers/engendering.html,166,http://www.balladeers.tld/iodines/prattled.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding66,Vizelin Rodnguez,nips evangelicals overcautiousness,evangelicals lopes loincloths,Proceeding 3 (1961),http://www.sodomite.tld/overcautiousness/lopes.html,67,http://www.overcautiousness.tld/loincloths/demagogies.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding68,Narkis Hickling,generatively agitates dillydally,agitates anchovies pityingly,Proceeding 3 (1961),http://www.cameleers.tld/dillydally/anchovies.html,136,http://www.dillydally.tld/pityingly/tradeable.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding68,Conrado Luzader,generatively agitates dillydally,agitates anchovies pityingly,Proceeding 3 (1961),http://www.cameleers.tld/dillydally/anchovies.html,136,http://www.dillydally.tld/pityingly/tradeable.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding70,Mitchell Maslak,landlords fraternization coerces,fraternization loadstones kumquats,Proceeding 3 (1961),http://www.halted.tld/coerces/loadstones.html,103,http://www.coerces.tld/kumquats/hostels.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding70,Bhuvi Lavell,landlords fraternization coerces,fraternization loadstones kumquats,Proceeding 3 (1961),http://www.halted.tld/coerces/loadstones.html,103,http://www.coerces.tld/kumquats/hostels.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding71,Shamaail Virant,loadstones hostels greeniest,hostels drooling tutted,Proceeding 3 (1961),http://www.kumquats.tld/greeniest/drooling.html,183,http://www.greeniest.tld/tutted/fubbed.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding71,Ed Oroz,loadstones hostels greeniest,hostels drooling tutted,Proceeding 3 (1961),http://www.kumquats.tld/greeniest/drooling.html,183,http://www.greeniest.tld/tutted/fubbed.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding75,Bandhura Rival,procrastination landscapes pajamas,landscapes doused mousetraps,Proceeding 3 (1961),http://www.fluttering.tld/pajamas/doused.html,15,http://www.pajamas.tld/mousetraps/petters.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding75,Kimberle Vestering,procrastination landscapes pajamas,landscapes doused mousetraps,Proceeding 3 (1961),http://www.fluttering.tld/pajamas/doused.html,15,http://www.pajamas.tld/mousetraps/petters.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding76,Godrell Standefer,doused petters tennises,petters laplanders lilliputians,Proceeding 3 (1961),http://www.mousetraps.tld/tennises/laplanders.html,11,http://www.tennises.tld/lilliputians/fumigants.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding77,Lori Dowers,laplanders fumigants reappearance,fumigants flyman decoratively,Proceeding 3 (1961),http://www.lilliputians.tld/reappearance/flyman.html,45,http://www.reappearance.tld/decoratively/embarkment.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding78,Anka Pindell,flyman embarkment spelling,embarkment carved archduchess,Proceeding 3 (1961),http://www.decoratively.tld/spelling/carved.html,51,http://www.spelling.tld/archduchess/enfranchises.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding80,Andenon Shomin,expositing perfumer poetizing,perfumer resigners strikeover,Proceeding 3 (1961),http://www.tattered.tld/poetizing/resigners.html,94,http://www.poetizing.tld/strikeover/melodies.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding82,Yesmina Loveridge,argental unproposed coagent,unproposed terminates eternals,Proceeding 3 (1961),http://www.vetted.tld/coagent/terminates.html,81,http://www.coagent.tld/eternals/flappier.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding82,Daba Hewlin,argental unproposed coagent,unproposed terminates eternals,Proceeding 3 (1961),http://www.vetted.tld/coagent/terminates.html,81,http://www.coagent.tld/eternals/flappier.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding85,Domnika Fregozo,mythologically makeweight careens,makeweight typos catabolizing,Proceeding 3 (1961),http://www.stoves.tld/careens/typos.html,155,http://www.careens.tld/catabolizing/carnally.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding89,Gerdie Milbauer,trolls sublease amirates,sublease haploids catwalks,Proceeding 3 (1961),http://www.topkicks.tld/amirates/haploids.html,138,http://www.amirates.tld/catwalks/parleying.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding90,Emiliano Cecena,haploids parleying regimenting,parleying hatcheck affirming,Proceeding 3 (1961),http://www.catwalks.tld/regimenting/hatcheck.html,137,http://www.regimenting.tld/affirming/impearling.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding91,Beate Atherholt,hatcheck impearling gravelly,impearling bovinely trousseau,Proceeding 3 (1961),http://www.affirming.tld/gravelly/bovinely.html,58,http://www.gravelly.tld/trousseau/lowlander.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding92,Sajaa Gimm,bovinely lowlander raggedest,lowlander downsize admonitory,Proceeding 3 (1961),http://www.trousseau.tld/raggedest/downsize.html,158,http://www.raggedest.tld/admonitory/recombining.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding93,Flavio Noun,downsize recombining inexperienced,recombining couching sealskins,Proceeding 3 (1961),http://www.admonitory.tld/inexperienced/couching.html,5,http://www.inexperienced.tld/sealskins/moory.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding93,Mayuko Tappa,downsize recombining inexperienced,recombining couching sealskins,Proceeding 3 (1961),http://www.admonitory.tld/inexperienced/couching.html,5,http://www.inexperienced.tld/sealskins/moory.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding94,Satu Liebermann,couching moory coexistence,moory hitcher taels,Proceeding 3 (1961),http://www.sealskins.tld/coexistence/hitcher.html,159,http://www.coexistence.tld/taels/unexcusable.html,1961,""
http://localhost/publications/inprocs/Proceeding3/1961/Inproceeding97,Anokhi Pineiro,fatiguing reanalyzing panhandler,reanalyzing evert spited,Proceeding 3 (1961),http://www.overlaps.tld/panhandler/evert.html,88,http://www.panhandler.tld/spited/skiis.html,1961,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding9,Brite Girman,reprobate outpace oilpapers,outpace daunted immunologist,Proceeding 1 (1962),http://www.rethink.tld/oilpapers/daunted.html,"",http://www.oilpapers.tld/immunologist/watermen.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding9,Paul Erdoes,reprobate outpace oilpapers,outpace daunted immunologist,Proceeding 1 (1962),http://www.rethink.tld/oilpapers/daunted.html,"",http://www.oilpapers.tld/immunologist/watermen.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding10,Navarro Wasyliszyn,daunted watermen obloquy,watermen fossillike pleurisies,Proceeding 1 (1962),http://www.immunologist.tld/obloquy/fossillike.html,163,http://www.obloquy.tld/pleurisies/bartering.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding10,Paul Erdoes,daunted watermen obloquy,watermen fossillike pleurisies,Proceeding 1 (1962),http://www.immunologist.tld/obloquy/fossillike.html,163,http://www.obloquy.tld/pleurisies/bartering.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding11,Navarro Wasyliszyn,fossillike bartering unprofessionally,bartering attestor rebury,Proceeding 1 (1962),http://www.pleurisies.tld/unprofessionally/attestor.html,189,http://www.unprofessionally.tld/rebury/gibbeted.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding12,Cj Traffanstedt,attestor gibbeted stoolies,gibbeted partings villadom,Proceeding 1 (1962),http://www.rebury.tld/stoolies/partings.html,21,http://www.stoolies.tld/villadom/cricks.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding12,Navarro Wasyliszyn,attestor gibbeted stoolies,gibbeted partings villadom,Proceeding 1 (1962),http://www.rebury.tld/stoolies/partings.html,21,http://www.stoolies.tld/villadom/cricks.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding13,Cj Traffanstedt,partings cricks chemosurgery,cricks deadens braize,Proceeding 1 (1962),http://www.villadom.tld/chemosurgery/deadens.html,185,http://www.chemosurgery.tld/braize/studiousness.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding14,Cj Traffanstedt,deadens studiousness uncooked,studiousness menstruant hobblers,Proceeding 1 (1962),http://www.braize.tld/uncooked/menstruant.html,151,http://www.uncooked.tld/hobblers/bandages.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding15,Armando Glos,menstruant bandages jeux,bandages urolith songster,Proceeding 1 (1962),http://www.hobblers.tld/jeux/urolith.html,71,http://www.jeux.tld/songster/sloughed.html,1962,""
http://localhost/publications/inprocs/Proceeding1/1962/Inproceeding20,Carsandra Freehoffer,advancing nimbi miniseries,nimbi enterprize mousier,Proceeding 1 (1962),http://www.viewfinder.tld/miniseries/enterprize.html,135,http://www.miniseries.tld/mousier/boondoggles.html,1962,""
