yr,name,document
"",Ginger Hedgespeth,http://localhost/publications/articles/Journal7/1962/Article258
"",Feliciano Yeske,http://localhost/publications/articles/Journal5/1963/Article176
"",Volotkoveia Klees,http://localhost/publications/articles/Journal1/1948/Article52
"",Thyestes Traux,http://localhost/publications/articles/Journal5/1964/Article144
"",Thyestes Traux,http://localhost/publications/articles/Journal1/1965/Article21
"",Galochka Vandernoot,http://localhost/publications/articles/Journal5/1964/Article175
"",Galochka Vandernoot,http://localhost/publications/articles/Journal2/1965/Article55
"",Marinka Cleere,http://localhost/publications/articles/Journal2/1965/Article56
"",Amlawdd Klaus,http://localhost/publications/articles/Journal5/1965/Article155
"",Domona Serafine,http://localhost/publications/articles/Journal3/1966/Article122
"",Morcan Malensek,http://localhost/publications/articles/Journal5/1967/Article171
"",Jewel Habeeb,http://localhost/publications/articles/Journal6/1967/Article228
"",Jewel Habeeb,http://localhost/publications/articles/Journal1/1968/Article25
"",Larah Gallaga,http://localhost/publications/articles/Journal1/1952/Article20
"",Enno Youker,http://localhost/publications/articles/Journal7/1968/Article276
"",Gilberto Leray,http://localhost/publications/articles/Journal8/1968/Article303
"",Avanti Provino,http://localhost/publications/articles/Journal9/1968/Article327
"",Daryl Nunoz,http://localhost/publications/articles/Journal10/1968/Article408
"",Christopher Given,http://localhost/publications/articles/Journal14/1968/Article567
"",Shabeeba Birkline,http://localhost/publications/articles/Journal12/1969/Article440
"",Laertes Klemash,http://localhost/publications/articles/Journal15/1969/Article555
"",Tanisha Feiteira,http://localhost/publications/articles/Journal2/1970/Article61
"",Jamaar Aschoff,http://localhost/publications/articles/Journal3/1970/Article96
"",Evgnios Feasel,http://localhost/publications/articles/Journal1/1953/Article43
"",Horina Eichhorn,http://localhost/publications/articles/Journal4/1970/Article148
"",Yagi Michalek,http://localhost/publications/articles/Journal11/1970/Article683
1970,Benjiro Rugga,http://localhost/publications/inprocs/Proceeding8/1970/Inproceeding323
1970,Candidus Terra,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding331
"",Pauel Senger,http://localhost/publications/articles/Journal13/1971/Article524
"",Inu Balsiger,http://localhost/publications/articles/Journal14/1971/Article551
"",Okakura Stengele,http://localhost/publications/articles/Journal18/1971/Article715
"",Dani Rhynes,http://localhost/publications/articles/Journal19/1971/Article760
"",Pwyll Debold,http://localhost/publications/articles/Journal5/1972/Article148
"",Maeko Kontogiannis,http://localhost/publications/articles/Journal1/1955/Article31
"",Tokichiro Brancato,http://localhost/publications/articles/Journal9/1972/Article280
"",Oeneus Gerondale,http://localhost/publications/articles/Journal1/1957/Article29
"",Toshelle Fronek,http://localhost/publications/articles/Journal1/1959/Article179
"",Liubokhna Caveney,http://localhost/publications/articles/Journal2/1960/Article36
"",Luise Yokely,http://localhost/publications/articles/Journal3/1960/Article91
"",Luise Yokely,http://localhost/publications/articles/Journal1/1961/Article22
"",Carinna Bridget,http://localhost/publications/articles/Journal5/1960/Article167
"",Leona Dutson,http://localhost/publications/articles/Journal6/1960/Article172
"",Vitasa Dufauchard,http://localhost/publications/articles/Journal2/1961/Article76
"",Ilona Geddings,http://localhost/publications/articles/Journal3/1961/Article94
"",Eiladar Vicente,http://localhost/publications/articles/Journal4/1961/Article129
"",Baldasarre Puzio,http://localhost/publications/articles/Journal5/1961/Article140
"",Lycaon Mabane,http://localhost/publications/articles/Journal2/1962/Article41
"",AbdurRaqeeb Aylor,http://localhost/publications/articles/Journal6/1962/Article186
"",Yoshimasa Estaban,http://localhost/publications/articles/Journal5/1963/Article181
"",Ashihei Yepes,http://localhost/publications/articles/Journal4/1964/Article128
"",Ashihei Yepes,http://localhost/publications/articles/Journal1/1965/Article2
"",Zenko Pellietier,http://localhost/publications/articles/Journal5/1964/Article143
"",Zenko Pellietier,http://localhost/publications/articles/Journal1/1965/Article18
"",Semyon Kloeker,http://localhost/publications/articles/Journal6/1965/Article201
"",Aseela Cafaro,http://localhost/publications/articles/Journal10/1965/Article352
"",Anisha Michna,http://localhost/publications/articles/Journal3/1966/Article83
"",Estrella Billey,http://localhost/publications/articles/Journal3/1966/Article91
"",Kyon Braucks,http://localhost/publications/articles/Journal5/1966/Article208
"",Aadam Bester,http://localhost/publications/articles/Journal9/1966/Article340
"",Druce Katzberg,http://localhost/publications/articles/Journal3/1967/Article79
"",Tachiana Shortnacy,http://localhost/publications/articles/Journal4/1967/Article145
"",Milo Leduc,http://localhost/publications/articles/Journal3/1968/Article89
"",Lubusha Olivas,http://localhost/publications/articles/Journal4/1968/Article126
"",Goulislava Granlund,http://localhost/publications/articles/Journal6/1968/Article249
"",Dajuan Wencl,http://localhost/publications/articles/Journal7/1968/Article280
1952,Khynika Borwig,http://localhost/publications/incolls/1952/Incollection1
"",Georga Chais,http://localhost/publications/articles/Journal12/1968/Article500
"",Takola Sciera,http://localhost/publications/articles/Journal13/1968/Article549
"",Pavlo Sparacina,http://localhost/publications/articles/Journal5/1969/Article200
"",Vontell Vanmarter,http://localhost/publications/articles/Journal11/1969/Article397
"",Reyna Dacruz,http://localhost/publications/articles/Journal12/1969/Article450
"",Felicidad Kalani,http://localhost/publications/articles/Journal16/1969/Article629
"",Harita Kretz,http://localhost/publications/articles/Journal1/1970/Article48
"",Isabe Bainbridge,http://localhost/publications/articles/Journal1/1970/Article57
"",Pietro Matuszeski,http://localhost/publications/articles/Journal1/1970/Article711
"",Sitaara Mullinax,http://localhost/publications/articles/Journal3/1970/Article675
"",Ignado Dack,http://localhost/publications/articles/Journal4/1970/Article136
"",AbdulWaahid Cornacchio,http://localhost/publications/articles/Journal2/1953/Article89
"",AbdulWaahid Cornacchio,http://localhost/publications/articles/Journal1/1954/Article9
"",Rasheeq Zenke,http://localhost/publications/articles/Journal18/1970/Article620
"",Heidi Melfi,http://localhost/publications/articles/Journal8/1971/Article309
"",Zocha Brunetti,http://localhost/publications/articles/Journal9/1971/Article335
"",Zocha Brunetti,http://localhost/publications/articles/Journal1/1972/Article3
"",Gotlinde Radoslovich,http://localhost/publications/articles/Journal9/1971/Article358
"",Gotlinde Radoslovich,http://localhost/publications/articles/Journal1/1972/Article29
"",Shkonka Murff,http://localhost/publications/articles/Journal15/1971/Article591
"",Karola Wamboldt,http://localhost/publications/articles/Journal17/1971/Article688
"",Blanchette Swinney,http://localhost/publications/articles/Journal4/1972/Article105
"",Jodie Mcfeeley,http://localhost/publications/articles/Journal2/1955/Article78
"",Pieter Frend,http://localhost/publications/articles/Journal3/1955/Article101
"",Pieter Frend,http://localhost/publications/articles/Journal1/1956/Article11
"",Hisahsi Ferran,http://localhost/publications/articles/Journal3/1957/Article72
"",Mayo Warsing,http://localhost/publications/articles/Journal3/1960/Article89
"",Adham Lukianov,http://localhost/publications/articles/Journal6/1960/Article197
"",Kristie Roback,http://localhost/publications/articles/Journal3/1961/Article111
"",Lal Verne,http://localhost/publications/articles/Journal6/1961/Article183
"",Lal Verne,http://localhost/publications/articles/Journal1/1962/Article26
"",Jax Galimore,http://localhost/publications/articles/Journal6/1961/Article237
"",Gerhart Strejcek,http://localhost/publications/articles/Journal5/1962/Article277
"",Lew Faudree,http://localhost/publications/articles/Journal3/1964/Article85
"",Taina Tilzer,http://localhost/publications/articles/Journal4/1965/Article384
"",Taina Tilzer,http://localhost/publications/articles/Journal2/1966/Article49
1950,Aedd Lurye,http://localhost/publications/incolls/1950/Incollection1
"",Yelena Cruise,http://localhost/publications/articles/Journal5/1966/Article172
"",Yelena Cruise,http://localhost/publications/articles/Journal2/1967/Article45
"",Johan Scully,http://localhost/publications/articles/Journal5/1966/Article186
"",Johan Scully,http://localhost/publications/articles/Journal2/1967/Article61
"",Latreece Whitebear,http://localhost/publications/articles/Journal5/1966/Article202
"",Jaedyn Montague,http://localhost/publications/articles/Journal3/1967/Article87
"",Noori Whetzel,http://localhost/publications/articles/Journal7/1968/Article276
"",Vladka Dorst,http://localhost/publications/articles/Journal10/1968/Article421
"",Vladka Dorst,http://localhost/publications/articles/Journal1/1969/Article34
"",Olya Greenwaldt,http://localhost/publications/articles/Journal14/1968/Article565
"",Gaara Yearsley,http://localhost/publications/articles/Journal3/1969/Article95
"",Nekrasa Dodimead,http://localhost/publications/articles/Journal5/1969/Article178
"",Nastasich Ruzbasan,http://localhost/publications/articles/Journal10/1969/Article382
"",Lenka Ambeau,http://localhost/publications/articles/Journal14/1969/Article522
"",Thanos Santaella,http://localhost/publications/articles/Journal14/1969/Article539
"",Fumimaro Pompei,http://localhost/publications/articles/Journal1/1970/Article673
"",Rulza Takala,http://localhost/publications/articles/Journal4/1970/Article148
"",Androgeus Loforte,http://localhost/publications/articles/Journal10/1970/Article342
"",Androgeus Loforte,http://localhost/publications/articles/Journal2/1971/Article69
"",Meurig Bohlke,http://localhost/publications/articles/Journal12/1970/Article404
"",Caelyn Mcglothern,http://localhost/publications/articles/Journal13/1970/Article422
"",Rawda Esmon,http://localhost/publications/articles/Journal16/1971/Article629
"",Stepanida Garton,http://localhost/publications/articles/Journal17/1971/Article665
"",Bossie Felicien,http://localhost/publications/articles/Journal6/1972/Article189
"",Andromeda Arvez,http://localhost/publications/articles/Journal2/1957/Article59
"",Abhigna Furman,http://localhost/publications/articles/Journal2/1958/Article60
"",Nostasia Gutzler,http://localhost/publications/articles/Journal4/1958/Article122
"",Hemanti Schellhammer,http://localhost/publications/articles/Journal3/1959/Article161
"",Laban Diffee,http://localhost/publications/articles/Journal2/1960/Article44
"",Sumie Stamdifer,http://localhost/publications/articles/Journal3/1960/Article83
"",Viveka Alexzander,http://localhost/publications/articles/Journal4/1960/Article141
"",Adrik Ollhoff,http://localhost/publications/articles/Journal3/1961/Article110
"",Kahori Drutman,http://localhost/publications/articles/Journal5/1961/Article138
"",Huda Horger,http://localhost/publications/articles/Journal5/1961/Article150
"",Addison Bovio,http://localhost/publications/articles/Journal1/1947/Article41
"",Addison Bovio,http://localhost/publications/articles/Journal1/1948/Article11
"",Lone Pavese,http://localhost/publications/articles/Journal1/1941/Article9
"",Hidemichi Tropp,http://localhost/publications/articles/Journal1/1948/Article19
"",Omais Dodd,http://localhost/publications/articles/Journal4/1963/Article118
"",Omais Dodd,http://localhost/publications/articles/Journal2/1964/Article44
"",Neiva Mallek,http://localhost/publications/articles/Journal5/1963/Article176
"",Tshima Harral,http://localhost/publications/articles/Journal2/1964/Article62
"",Editta Servoss,http://localhost/publications/articles/Journal2/1949/Article43
"",Bae Verzi,http://localhost/publications/articles/Journal8/1964/Article287
"",Naruhiko Tyminski,http://localhost/publications/articles/Journal10/1965/Article377
"",Evrawg Antonia,http://localhost/publications/articles/Journal2/1966/Article56
"",Shaunika Schmeiser,http://localhost/publications/articles/Journal3/1966/Article82
"",Sakeri Hutchcraft,http://localhost/publications/articles/Journal4/1966/Article154
"",Sakeri Hutchcraft,http://localhost/publications/articles/Journal1/1967/Article27
"",Ademia Feary,http://localhost/publications/articles/Journal6/1966/Article249
"",Taroemon Tomlinson,http://localhost/publications/articles/Journal10/1966/Article381
"",Dae Borrero,http://localhost/publications/articles/Journal11/1966/Article414
"",Cheslav Sahl,http://localhost/publications/articles/Journal12/1966/Article446
